strategy,service,rps,second,n_runs,mean_pods,stddev_pods
st5-AttUpd,reviews-v1,600,83,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,84,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,85,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,86,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,87,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,88,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,89,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,90,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,91,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,92,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,93,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,94,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,95,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,96,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,97,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,98,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,99,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,100,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,101,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,102,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,103,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,104,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,105,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,106,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,107,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,108,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,109,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,110,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,111,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,112,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,113,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,114,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,115,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,116,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,117,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,118,10,1.9000,0.3162
st5-AttUpd,reviews-v1,600,119,10,1.9000,0.3162
st5-AttUpd,reviews-v2,600,0,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,1,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,2,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,3,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,4,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,5,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,6,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,7,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,8,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,9,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,10,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,11,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,12,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,13,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,14,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,15,10,1.0000,0.0000
st5-AttUpd,reviews-v2,600,16,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,17,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,18,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,19,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,20,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,21,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,22,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,23,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,24,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,25,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,26,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,27,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,28,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,29,10,1.1000,0.3162
st5-AttUpd,reviews-v2,600,30,10,1.9000,0.8756
st5-AttUpd,reviews-v2,600,31,10,2.4000,0.8433
st5-AttUpd,reviews-v2,600,32,10,2.4000,0.8433
st5-AttUpd,reviews-v2,600,33,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,34,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,35,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,36,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,37,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,38,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,39,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,40,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,41,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,42,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,43,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,44,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,45,10,2.5000,0.7071
st5-AttUpd,reviews-v2,600,46,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,47,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,48,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,49,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,50,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,51,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,52,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,53,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,54,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,55,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,56,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,57,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,58,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,59,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,60,10,2.7000,0.4830
st5-AttUpd,reviews-v2,600,61,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,62,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,63,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,64,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,65,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,66,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,67,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,68,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,69,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,70,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,71,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,72,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,73,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,74,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,75,10,2.8000,0.4216
st5-AttUpd,reviews-v2,600,76,10,2.9000,0.3162
st5-AttUpd,reviews-v2,600,77,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,78,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,79,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,80,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,81,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,82,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,83,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,84,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,85,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,86,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,87,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,88,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,89,10,3.0000,0.0000
st5-AttUpd,reviews-v2,600,90,10,3.2000,0.4216
st5-AttUpd,reviews-v2,600,91,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,92,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,93,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,94,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,95,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,96,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,97,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,98,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,99,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,100,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,101,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,102,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,103,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,104,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,105,10,3.4000,0.6992
st5-AttUpd,reviews-v2,600,106,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,107,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,108,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,109,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,110,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,111,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,112,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,113,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,114,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,115,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,116,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,117,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,118,10,3.5000,0.7071
st5-AttUpd,reviews-v2,600,119,10,3.5000,0.7071
st5-AttUpd,reviews-v3,600,0,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,1,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,2,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,3,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,4,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,5,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,6,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,7,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,8,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,9,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,10,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,11,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,12,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,13,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,14,10,1.0000,0.0000
st5-AttUpd,reviews-v3,600,15,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,16,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,17,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,18,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,19,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,20,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,21,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,22,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,23,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,24,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,25,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,26,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,27,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,28,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,29,10,1.1000,0.3162
st5-AttUpd,reviews-v3,600,30,10,1.5000,0.5270
st5-AttUpd,reviews-v3,600,31,10,1.9000,0.5676
st5-AttUpd,reviews-v3,600,32,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,33,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,34,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,35,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,36,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,37,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,38,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,39,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,40,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,41,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,42,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,43,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,44,10,2.0000,0.6667
st5-AttUpd,reviews-v3,600,45,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,46,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,47,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,48,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,49,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,50,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,51,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,52,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,53,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,54,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,55,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,56,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,57,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,58,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,59,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,60,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,61,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,62,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,63,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,64,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,65,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,66,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,67,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,68,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,69,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,70,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,71,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,72,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,73,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,74,10,2.4000,0.5164
st5-AttUpd,reviews-v3,600,75,10,2.5000,0.5270
st5-AttUpd,reviews-v3,600,76,10,2.8000,0.6325
st5-AttUpd,reviews-v3,600,77,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,78,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,79,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,80,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,81,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,82,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,83,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,84,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,85,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,86,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,87,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,88,10,2.9000,0.7379
st5-AttUpd,reviews-v3,600,89,10,3.0000,0.6667
st5-AttUpd,reviews-v3,600,90,10,3.0000,0.6667
st5-AttUpd,reviews-v3,600,91,10,3.3000,0.6749
st5-AttUpd,reviews-v3,600,92,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,93,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,94,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,95,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,96,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,97,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,98,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,99,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,100,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,101,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,102,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,103,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,104,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,105,10,3.5000,0.8498
st5-AttUpd,reviews-v3,600,106,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,107,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,108,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,109,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,110,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,111,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,112,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,113,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,114,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,115,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,116,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,117,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,118,10,3.6000,0.9661
st5-AttUpd,reviews-v3,600,119,10,3.6000,0.9661
istio,details-v1,600,0,10,1.0000,0.0000
istio,details-v1,600,1,10,1.0000,0.0000
istio,details-v1,600,2,10,1.0000,0.0000
istio,details-v1,600,3,10,1.0000,0.0000
istio,details-v1,600,4,10,1.0000,0.0000
istio,details-v1,600,5,10,1.0000,0.0000
istio,details-v1,600,6,10,1.0000,0.0000
istio,details-v1,600,7,10,1.0000,0.0000
istio,details-v1,600,8,10,1.0000,0.0000
istio,details-v1,600,9,10,1.0000,0.0000
istio,details-v1,600,10,10,1.0000,0.0000
istio,details-v1,600,11,10,1.0000,0.0000
istio,details-v1,600,12,10,1.0000,0.0000
istio,details-v1,600,13,10,1.0000,0.0000
istio,details-v1,600,14,10,1.0000,0.0000
istio,details-v1,600,15,10,1.0000,0.0000
istio,details-v1,600,16,10,1.0000,0.0000
istio,details-v1,600,17,10,1.0000,0.0000
istio,details-v1,600,18,10,1.0000,0.0000
istio,details-v1,600,19,10,1.0000,0.0000
istio,details-v1,600,20,10,1.0000,0.0000
istio,details-v1,600,21,10,1.0000,0.0000
istio,details-v1,600,22,10,1.0000,0.0000
istio,details-v1,600,23,10,1.0000,0.0000
istio,details-v1,600,24,10,1.0000,0.0000
istio,details-v1,600,25,10,1.0000,0.0000
istio,details-v1,600,26,10,1.0000,0.0000
istio,details-v1,600,27,10,1.0000,0.0000
istio,details-v1,600,28,10,1.0000,0.0000
istio,details-v1,600,29,10,1.0000,0.0000
istio,details-v1,600,30,10,1.0000,0.0000
istio,details-v1,600,31,10,1.0000,0.0000
istio,details-v1,600,32,10,1.0000,0.0000
istio,details-v1,600,33,10,1.0000,0.0000
istio,details-v1,600,34,10,1.0000,0.0000
istio,details-v1,600,35,10,1.0000,0.0000
istio,details-v1,600,36,10,1.0000,0.0000
istio,details-v1,600,37,10,1.0000,0.0000
istio,details-v1,600,38,10,1.0000,0.0000
istio,details-v1,600,39,10,1.0000,0.0000
istio,details-v1,600,40,10,1.0000,0.0000
istio,details-v1,600,41,10,1.0000,0.0000
istio,details-v1,600,42,10,1.0000,0.0000
istio,details-v1,600,43,10,1.0000,0.0000
istio,details-v1,600,44,10,1.0000,0.0000
istio,details-v1,600,45,10,1.0000,0.0000
istio,details-v1,600,46,10,1.0000,0.0000
istio,details-v1,600,47,10,1.0000,0.0000
istio,details-v1,600,48,10,1.0000,0.0000
istio,details-v1,600,49,10,1.0000,0.0000
istio,details-v1,600,50,10,1.0000,0.0000
istio,details-v1,600,51,10,1.0000,0.0000
istio,details-v1,600,52,10,1.0000,0.0000
istio,details-v1,600,53,10,1.0000,0.0000
istio,details-v1,600,54,10,1.0000,0.0000
istio,details-v1,600,55,10,1.0000,0.0000
istio,details-v1,600,56,10,1.0000,0.0000
istio,details-v1,600,57,10,1.0000,0.0000
istio,details-v1,600,58,10,1.0000,0.0000
istio,details-v1,600,59,10,1.0000,0.0000
istio,details-v1,600,60,10,1.0000,0.0000
istio,details-v1,600,61,10,1.1000,0.3162
istio,details-v1,600,62,10,1.1000,0.3162
istio,details-v1,600,63,10,1.1000,0.3162
istio,details-v1,600,64,10,1.1000,0.3162
istio,details-v1,600,65,10,1.1000,0.3162
istio,details-v1,600,66,10,1.1000,0.3162
istio,details-v1,600,67,10,1.1000,0.3162
istio,details-v1,600,68,10,1.1000,0.3162
istio,details-v1,600,69,10,1.1000,0.3162
istio,details-v1,600,70,10,1.1000,0.3162
istio,details-v1,600,71,10,1.1000,0.3162
istio,details-v1,600,72,10,1.1000,0.3162
istio,details-v1,600,73,10,1.1000,0.3162
istio,details-v1,600,74,10,1.2000,0.4216
istio,details-v1,600,75,10,1.6000,0.5164
istio,details-v1,600,76,10,1.7000,0.4830
istio,details-v1,600,77,10,1.7000,0.4830
istio,details-v1,600,78,10,1.7000,0.4830
istio,details-v1,600,79,10,1.7000,0.4830
istio,details-v1,600,80,10,1.7000,0.4830
istio,details-v1,600,81,10,1.7000,0.4830
istio,details-v1,600,82,10,1.7000,0.4830
istio,details-v1,600,83,10,1.7000,0.4830
istio,details-v1,600,84,10,1.7000,0.4830
istio,details-v1,600,85,10,1.7000,0.4830
istio,details-v1,600,86,10,1.7000,0.4830
istio,details-v1,600,87,10,1.7000,0.4830
istio,details-v1,600,88,10,1.7000,0.4830
istio,details-v1,600,89,10,1.8000,0.4216
istio,details-v1,600,90,10,2.0000,0.0000
istio,details-v1,600,91,10,2.0000,0.0000
istio,details-v1,600,92,10,2.0000,0.0000
istio,details-v1,600,93,10,2.0000,0.0000
istio,details-v1,600,94,10,2.0000,0.0000
istio,details-v1,600,95,10,2.0000,0.0000
istio,details-v1,600,96,10,2.0000,0.0000
istio,details-v1,600,97,10,2.0000,0.0000
istio,details-v1,600,98,10,2.0000,0.0000
istio,details-v1,600,99,10,2.0000,0.0000
istio,details-v1,600,100,10,2.0000,0.0000
istio,details-v1,600,101,10,2.0000,0.0000
istio,details-v1,600,102,10,2.0000,0.0000
istio,details-v1,600,103,10,2.0000,0.0000
istio,details-v1,600,104,10,2.0000,0.0000
istio,details-v1,600,105,10,2.0000,0.0000
istio,details-v1,600,106,10,2.1000,0.3162
istio,details-v1,600,107,10,2.1000,0.3162
istio,details-v1,600,108,10,2.1000,0.3162
istio,details-v1,600,109,10,2.1000,0.3162
istio,details-v1,600,110,10,2.1000,0.3162
istio,details-v1,600,111,10,2.1000,0.3162
istio,details-v1,600,112,10,2.1000,0.3162
istio,details-v1,600,113,10,2.1000,0.3162
istio,details-v1,600,114,10,2.1000,0.3162
istio,details-v1,600,115,10,2.1000,0.3162
istio,details-v1,600,116,10,2.1000,0.3162
istio,details-v1,600,117,10,2.1000,0.3162
istio,details-v1,600,118,10,2.1000,0.3162
istio,details-v1,600,119,10,2.1000,0.3162
istio,productpage-v1,600,0,10,1.0000,0.0000
istio,productpage-v1,600,1,10,1.0000,0.0000
istio,productpage-v1,600,2,10,1.0000,0.0000
istio,productpage-v1,600,3,10,1.0000,0.0000
istio,productpage-v1,600,4,10,1.0000,0.0000
istio,productpage-v1,600,5,10,1.0000,0.0000
istio,productpage-v1,600,6,10,1.0000,0.0000
istio,productpage-v1,600,7,10,1.0000,0.0000
istio,productpage-v1,600,8,10,1.0000,0.0000
istio,productpage-v1,600,9,10,1.0000,0.0000
istio,productpage-v1,600,10,10,1.0000,0.0000
istio,productpage-v1,600,11,10,1.0000,0.0000
istio,productpage-v1,600,12,10,1.0000,0.0000
istio,productpage-v1,600,13,10,1.0000,0.0000
istio,productpage-v1,600,14,10,1.0000,0.0000
istio,productpage-v1,600,15,10,1.0000,0.0000
istio,productpage-v1,600,16,10,1.1000,0.3162
istio,productpage-v1,600,17,10,1.1000,0.3162
istio,productpage-v1,600,18,10,1.1000,0.3162
istio,productpage-v1,600,19,10,1.1000,0.3162
istio,productpage-v1,600,20,10,1.1000,0.3162
istio,productpage-v1,600,21,10,1.1000,0.3162
istio,productpage-v1,600,22,10,1.1000,0.3162
istio,productpage-v1,600,23,10,1.1000,0.3162
istio,productpage-v1,600,24,10,1.1000,0.3162
istio,productpage-v1,600,25,10,1.1000,0.3162
istio,productpage-v1,600,26,10,1.1000,0.3162
istio,productpage-v1,600,27,10,1.1000,0.3162
istio,productpage-v1,600,28,10,1.1000,0.3162
istio,productpage-v1,600,29,10,1.2000,0.4216
istio,productpage-v1,600,30,10,1.8000,0.6325
istio,productpage-v1,600,31,10,2.6000,0.5164
istio,productpage-v1,600,32,10,2.6000,0.5164
istio,productpage-v1,600,33,10,2.6000,0.5164
istio,productpage-v1,600,34,10,2.6000,0.5164
istio,productpage-v1,600,35,10,2.6000,0.5164
istio,productpage-v1,600,36,10,2.6000,0.5164
istio,productpage-v1,600,37,10,2.6000,0.5164
istio,productpage-v1,600,38,10,2.6000,0.5164
istio,productpage-v1,600,39,10,2.6000,0.5164
istio,productpage-v1,600,40,10,2.6000,0.5164
istio,productpage-v1,600,41,10,2.6000,0.5164
istio,productpage-v1,600,42,10,2.6000,0.5164
istio,productpage-v1,600,43,10,2.6000,0.5164
istio,productpage-v1,600,44,10,2.7000,0.4830
istio,productpage-v1,600,45,10,3.0000,0.0000
istio,productpage-v1,600,46,10,3.1000,0.3162
istio,productpage-v1,600,47,10,3.2000,0.6325
istio,productpage-v1,600,48,10,3.2000,0.6325
istio,productpage-v1,600,49,10,3.2000,0.6325
istio,productpage-v1,600,50,10,3.2000,0.6325
istio,productpage-v1,600,51,10,3.2000,0.6325
istio,productpage-v1,600,52,10,3.2000,0.6325
istio,productpage-v1,600,53,10,3.2000,0.6325
istio,productpage-v1,600,54,10,3.2000,0.6325
istio,productpage-v1,600,55,10,3.2000,0.6325
istio,productpage-v1,600,56,10,3.2000,0.6325
istio,productpage-v1,600,57,10,3.2000,0.6325
istio,productpage-v1,600,58,10,3.2000,0.6325
istio,productpage-v1,600,59,10,3.2000,0.6325
istio,productpage-v1,600,60,10,3.4000,0.8433
istio,productpage-v1,600,61,10,3.8000,1.1353
istio,productpage-v1,600,62,10,3.9000,1.1972
istio,productpage-v1,600,63,10,3.9000,1.1972
istio,productpage-v1,600,64,10,3.9000,1.1972
istio,productpage-v1,600,65,10,3.9000,1.1972
istio,productpage-v1,600,66,10,3.9000,1.1972
istio,productpage-v1,600,67,10,3.9000,1.1972
istio,productpage-v1,600,68,10,3.9000,1.1972
istio,productpage-v1,600,69,10,3.9000,1.1972
istio,productpage-v1,600,70,10,3.9000,1.1972
istio,productpage-v1,600,71,10,3.9000,1.1972
istio,productpage-v1,600,72,10,3.9000,1.1972
istio,productpage-v1,600,73,10,3.9000,1.1972
istio,productpage-v1,600,74,10,4.2000,1.1353
istio,productpage-v1,600,75,10,5.2000,1.0328
istio,productpage-v1,600,76,10,5.9000,1.1972
istio,productpage-v1,600,77,10,5.9000,1.1972
istio,productpage-v1,600,78,10,5.9000,1.1972
istio,productpage-v1,600,79,10,5.9000,1.1972
istio,productpage-v1,600,80,10,5.9000,1.1972
istio,productpage-v1,600,81,10,5.9000,1.1972
istio,productpage-v1,600,82,10,5.9000,1.1972
istio,productpage-v1,600,83,10,5.9000,1.1972
istio,productpage-v1,600,84,10,5.9000,1.1972
