strategy,service,rps,second,n_runs,mean_pending_pods,stddev_pending_pods
st5-AttUpd,reviews-v1,300,79,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,80,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,81,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,82,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,83,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,84,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,85,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,86,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,87,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,88,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,89,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,90,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,91,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,92,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,93,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,94,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,95,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,96,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,97,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,98,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,99,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,100,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,101,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,102,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,103,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,104,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,105,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,106,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,107,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,108,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,109,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,110,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,111,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,112,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,113,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,114,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,115,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,116,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,117,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,118,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,119,10,0.0000,0.0000
st5-AttUpd,reviews-v1,300,120,4,0.0000,0.0000
st5-AttUpd,reviews-v2,300,0,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,1,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,2,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,3,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,4,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,5,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,6,9,0.0000,0.0000
st5-AttUpd,reviews-v2,300,7,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,8,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,9,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,10,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,11,9,0.1111,0.3333
st5-AttUpd,reviews-v2,300,12,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,13,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,14,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,15,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,16,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,17,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,18,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,19,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,20,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,21,9,0.0000,0.0000
st5-AttUpd,reviews-v2,300,22,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,23,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,24,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,25,10,0.2000,0.6325
st5-AttUpd,reviews-v2,300,26,10,1.0000,0.9428
st5-AttUpd,reviews-v2,300,27,10,1.0000,0.9428
st5-AttUpd,reviews-v2,300,28,10,1.1000,0.8756
st5-AttUpd,reviews-v2,300,29,10,1.0000,0.8165
st5-AttUpd,reviews-v2,300,30,10,0.6000,0.8433
st5-AttUpd,reviews-v2,300,31,10,0.2000,0.4216
st5-AttUpd,reviews-v2,300,32,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,33,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,34,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,35,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,36,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,37,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,38,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,39,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,40,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,41,10,0.3000,0.6749
st5-AttUpd,reviews-v2,300,42,10,0.3000,0.6749
st5-AttUpd,reviews-v2,300,43,10,0.3000,0.6749
st5-AttUpd,reviews-v2,300,44,10,0.3000,0.6749
st5-AttUpd,reviews-v2,300,45,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,46,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,47,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,48,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,49,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,50,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,51,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,52,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,53,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,54,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,55,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,56,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,57,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,58,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,59,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,60,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,61,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,62,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,63,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,64,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,65,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,66,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,67,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,68,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,69,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,70,9,0.0000,0.0000
st5-AttUpd,reviews-v2,300,71,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,72,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,73,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,74,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,75,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,76,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,77,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,78,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,79,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,80,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,81,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,82,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,83,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,84,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,85,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,86,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,87,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,88,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,89,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,90,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,91,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,92,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,93,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,94,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,95,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,96,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,97,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,98,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,99,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,100,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,101,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,102,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,103,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,104,10,0.1000,0.3162
st5-AttUpd,reviews-v2,300,105,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,106,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,107,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,108,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,109,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,110,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,111,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,112,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,113,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,114,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,115,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,116,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,117,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,118,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,119,10,0.0000,0.0000
st5-AttUpd,reviews-v2,300,120,4,0.0000,0.0000
st5-AttUpd,reviews-v3,300,0,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,1,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,2,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,3,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,4,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,5,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,6,9,0.0000,0.0000
st5-AttUpd,reviews-v3,300,7,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,8,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,9,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,10,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,11,9,0.0000,0.0000
st5-AttUpd,reviews-v3,300,12,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,13,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,14,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,15,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,16,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,17,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,18,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,19,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,20,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,21,9,0.0000,0.0000
st5-AttUpd,reviews-v3,300,22,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,23,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,24,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,25,10,0.3000,0.6749
st5-AttUpd,reviews-v3,300,26,10,1.0000,0.8165
st5-AttUpd,reviews-v3,300,27,10,1.2000,0.7888
st5-AttUpd,reviews-v3,300,28,10,1.4000,0.6992
st5-AttUpd,reviews-v3,300,29,10,1.4000,0.6992
st5-AttUpd,reviews-v3,300,30,10,1.2000,0.7888
st5-AttUpd,reviews-v3,300,31,10,0.3000,0.6749
st5-AttUpd,reviews-v3,300,32,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,33,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,34,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,35,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,36,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,37,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,38,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,39,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,40,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,41,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,42,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,43,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,44,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,45,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,46,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,47,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,48,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,49,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,50,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,51,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,52,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,53,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,54,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,55,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,56,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,57,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,58,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,59,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,60,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,61,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,62,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,63,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,64,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,65,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,66,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,67,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,68,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,69,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,70,9,0.0000,0.0000
st5-AttUpd,reviews-v3,300,71,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,72,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,73,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,74,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,75,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,76,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,77,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,78,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,79,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,80,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,81,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,82,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,83,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,84,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,85,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,86,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,87,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,88,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,89,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,90,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,91,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,92,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,93,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,94,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,95,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,96,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,97,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,98,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,99,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,100,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,101,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,102,10,0.2000,0.4216
st5-AttUpd,reviews-v3,300,103,10,0.2000,0.4216
st5-AttUpd,reviews-v3,300,104,10,0.2000,0.4216
st5-AttUpd,reviews-v3,300,105,10,0.2000,0.4216
st5-AttUpd,reviews-v3,300,106,10,0.1000,0.3162
st5-AttUpd,reviews-v3,300,107,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,108,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,109,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,110,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,111,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,112,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,113,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,114,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,115,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,116,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,117,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,118,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,119,10,0.0000,0.0000
st5-AttUpd,reviews-v3,300,120,4,0.0000,0.0000
istio,productpage-v1,300,0,10,0.0000,0.0000
istio,productpage-v1,300,1,10,0.0000,0.0000
istio,productpage-v1,300,2,10,0.0000,0.0000
istio,productpage-v1,300,3,10,0.0000,0.0000
istio,productpage-v1,300,4,10,0.0000,0.0000
istio,productpage-v1,300,5,10,0.0000,0.0000
istio,productpage-v1,300,6,10,0.0000,0.0000
istio,productpage-v1,300,7,10,0.0000,0.0000
istio,productpage-v1,300,8,10,0.0000,0.0000
istio,productpage-v1,300,9,10,0.0000,0.0000
istio,productpage-v1,300,10,10,0.0000,0.0000
istio,productpage-v1,300,11,10,0.0000,0.0000
istio,productpage-v1,300,12,10,0.1000,0.3162
istio,productpage-v1,300,13,10,0.1000,0.3162
istio,productpage-v1,300,14,10,0.1000,0.3162
istio,productpage-v1,300,15,10,0.0000,0.0000
istio,productpage-v1,300,16,10,0.0000,0.0000
istio,productpage-v1,300,17,10,0.0000,0.0000
istio,productpage-v1,300,18,10,0.0000,0.0000
istio,productpage-v1,300,19,10,0.0000,0.0000
istio,productpage-v1,300,20,10,0.0000,0.0000
istio,productpage-v1,300,21,10,0.0000,0.0000
istio,productpage-v1,300,22,10,0.0000,0.0000
istio,productpage-v1,300,23,10,0.0000,0.0000
istio,productpage-v1,300,24,10,0.0000,0.0000
istio,productpage-v1,300,25,10,0.0000,0.0000
istio,productpage-v1,300,26,10,0.0000,0.0000
istio,productpage-v1,300,27,10,0.8000,0.7888
istio,productpage-v1,300,28,10,1.2000,0.7888
istio,productpage-v1,300,29,10,1.2000,0.7888
istio,productpage-v1,300,30,10,1.0000,0.8165
istio,productpage-v1,300,31,10,0.0000,0.0000
istio,productpage-v1,300,32,10,0.0000,0.0000
istio,productpage-v1,300,33,10,0.0000,0.0000
istio,productpage-v1,300,34,10,0.0000,0.0000
istio,productpage-v1,300,35,10,0.0000,0.0000
istio,productpage-v1,300,36,9,0.0000,0.0000
istio,productpage-v1,300,37,10,0.0000,0.0000
istio,productpage-v1,300,38,10,0.0000,0.0000
istio,productpage-v1,300,39,10,0.0000,0.0000
istio,productpage-v1,300,40,10,0.0000,0.0000
istio,productpage-v1,300,41,10,0.0000,0.0000
istio,productpage-v1,300,42,10,0.4000,0.6992
istio,productpage-v1,300,43,10,0.7000,0.8233
istio,productpage-v1,300,44,10,0.7000,0.8233
istio,productpage-v1,300,45,10,0.5000,0.7071
istio,productpage-v1,300,46,10,0.1000,0.3162
istio,productpage-v1,300,47,10,0.0000,0.0000
istio,productpage-v1,300,48,10,0.0000,0.0000
istio,productpage-v1,300,49,10,0.0000,0.0000
istio,productpage-v1,300,50,10,0.0000,0.0000
istio,productpage-v1,300,51,10,0.0000,0.0000
istio,productpage-v1,300,52,10,0.0000,0.0000
istio,productpage-v1,300,53,10,0.0000,0.0000
istio,productpage-v1,300,54,10,0.0000,0.0000
istio,productpage-v1,300,55,10,0.0000,0.0000
istio,productpage-v1,300,56,10,0.0000,0.0000
istio,productpage-v1,300,57,10,0.1000,0.3162
istio,productpage-v1,300,58,10,0.1000,0.3162
istio,productpage-v1,300,59,9,0.1111,0.3333
istio,productpage-v1,300,60,10,0.1000,0.3162
istio,productpage-v1,300,61,10,0.0000,0.0000
istio,productpage-v1,300,62,10,0.0000,0.0000
istio,productpage-v1,300,63,10,0.0000,0.0000
istio,productpage-v1,300,64,10,0.0000,0.0000
istio,productpage-v1,300,65,10,0.0000,0.0000
istio,productpage-v1,300,66,10,0.0000,0.0000
istio,productpage-v1,300,67,10,0.0000,0.0000
istio,productpage-v1,300,68,10,0.0000,0.0000
istio,productpage-v1,300,69,9,0.0000,0.0000
istio,productpage-v1,300,70,10,0.0000,0.0000
istio,productpage-v1,300,71,10,0.0000,0.0000
istio,productpage-v1,300,72,10,0.6000,0.8433
istio,productpage-v1,300,73,10,1.3000,0.8233
istio,productpage-v1,300,74,10,1.5000,0.7071
istio,productpage-v1,300,75,10,1.1000,0.8756
istio,productpage-v1,300,76,10,0.5000,0.8498
istio,productpage-v1,300,77,10,0.0000,0.0000
istio,productpage-v1,300,78,9,0.0000,0.0000
istio,productpage-v1,300,79,10,0.0000,0.0000
istio,productpage-v1,300,80,10,0.0000,0.0000
istio,productpage-v1,300,81,10,0.0000,0.0000
istio,productpage-v1,300,82,10,0.0000,0.0000
istio,productpage-v1,300,83,10,0.0000,0.0000
istio,productpage-v1,300,84,10,0.0000,0.0000
istio,productpage-v1,300,85,10,0.0000,0.0000
istio,productpage-v1,300,86,10,0.0000,0.0000
istio,productpage-v1,300,87,10,0.1000,0.3162
istio,productpage-v1,300,88,10,0.2000,0.6325
istio,productpage-v1,300,89,10,0.2000,0.6325
istio,productpage-v1,300,90,10,0.2000,0.6325
istio,productpage-v1,300,91,10,0.0000,0.0000
istio,productpage-v1,300,92,10,0.0000,0.0000
istio,productpage-v1,300,93,9,0.0000,0.0000
istio,productpage-v1,300,94,10,0.0000,0.0000
istio,productpage-v1,300,95,10,0.0000,0.0000
istio,productpage-v1,300,96,10,0.0000,0.0000
istio,productpage-v1,300,97,10,0.0000,0.0000
istio,productpage-v1,300,98,10,0.0000,0.0000
istio,productpage-v1,300,99,10,0.0000,0.0000
istio,productpage-v1,300,100,10,0.0000,0.0000
istio,productpage-v1,300,101,9,0.0000,0.0000
istio,productpage-v1,300,102,10,0.0000,0.0000
istio,productpage-v1,300,103,10,0.1000,0.3162
istio,productpage-v1,300,104,10,0.3000,0.6749
istio,productpage-v1,300,105,10,0.3000,0.6749
istio,productpage-v1,300,106,10,0.3000,0.6749
istio,productpage-v1,300,107,10,0.0000,0.0000
istio,productpage-v1,300,108,10,0.0000,0.0000
istio,productpage-v1,300,109,10,0.0000,0.0000
istio,productpage-v1,300,110,10,0.0000,0.0000
istio,productpage-v1,300,111,10,0.0000,0.0000
istio,productpage-v1,300,112,10,0.0000,0.0000
istio,productpage-v1,300,113,10,0.0000,0.0000
istio,productpage-v1,300,114,10,0.0000,0.0000
istio,productpage-v1,300,115,10,0.0000,0.0000
istio,productpage-v1,300,116,10,0.0000,0.0000
istio,productpage-v1,300,117,10,0.0000,0.0000
istio,productpage-v1,300,118,10,0.0000,0.0000
istio,productpage-v1,300,119,10,0.0000,0.0000
istio,productpage-v1,300,120,6,0.0000,0.0000
istio,details-v1,300,0,10,0.0000,0.0000
istio,details-v1,300,1,10,0.0000,0.0000
istio,details-v1,300,2,10,0.0000,0.0000
istio,details-v1,300,3,10,0.0000,0.0000
istio,details-v1,300,4,10,0.0000,0.0000
istio,details-v1,300,5,10,0.0000,0.0000
istio,details-v1,300,6,10,0.0000,0.0000
istio,details-v1,300,7,10,0.0000,0.0000
istio,details-v1,300,8,10,0.0000,0.0000
istio,details-v1,300,9,10,0.0000,0.0000
istio,details-v1,300,10,10,0.0000,0.0000
istio,details-v1,300,11,10,0.0000,0.0000
istio,details-v1,300,12,10,0.0000,0.0000
istio,details-v1,300,13,10,0.0000,0.0000
istio,details-v1,300,14,10,0.0000,0.0000
istio,details-v1,300,15,10,0.0000,0.0000
istio,details-v1,300,16,10,0.0000,0.0000
istio,details-v1,300,17,10,0.0000,0.0000
istio,details-v1,300,18,10,0.0000,0.0000
istio,details-v1,300,19,10,0.0000,0.0000
istio,details-v1,300,20,10,0.0000,0.0000
istio,details-v1,300,21,10,0.0000,0.0000
istio,details-v1,300,22,10,0.0000,0.0000
istio,details-v1,300,23,10,0.0000,0.0000
istio,details-v1,300,24,10,0.0000,0.0000
istio,details-v1,300,25,10,0.0000,0.0000
istio,details-v1,300,26,10,0.0000,0.0000
istio,details-v1,300,27,10,0.0000,0.0000
istio,details-v1,300,28,10,0.0000,0.0000
istio,details-v1,300,29,10,0.0000,0.0000
istio,details-v1,300,30,10,0.0000,0.0000
istio,details-v1,300,31,10,0.0000,0.0000
istio,details-v1,300,32,10,0.0000,0.0000
istio,details-v1,300,33,10,0.0000,0.0000
istio,details-v1,300,34,10,0.0000,0.0000
istio,details-v1,300,35,10,0.0000,0.0000
istio,details-v1,300,36,9,0.0000,0.0000
istio,details-v1,300,37,10,0.0000,0.0000
istio,details-v1,300,38,10,0.0000,0.0000
istio,details-v1,300,39,10,0.0000,0.0000
istio,details-v1,300,40,10,0.0000,0.0000
istio,details-v1,300,41,10,0.0000,0.0000
istio,details-v1,300,42,10,0.0000,0.0000
istio,details-v1,300,43,10,0.0000,0.0000
istio,details-v1,300,44,10,0.0000,0.0000
istio,details-v1,300,45,10,0.0000,0.0000
istio,details-v1,300,46,10,0.0000,0.0000
istio,details-v1,300,47,10,0.0000,0.0000
istio,details-v1,300,48,10,0.0000,0.0000
istio,details-v1,300,49,10,0.0000,0.0000
istio,details-v1,300,50,10,0.0000,0.0000
istio,details-v1,300,51,10,0.0000,0.0000
istio,details-v1,300,52,10,0.0000,0.0000
istio,details-v1,300,53,10,0.0000,0.0000
istio,details-v1,300,54,10,0.0000,0.0000
istio,details-v1,300,55,10,0.0000,0.0000
istio,details-v1,300,56,10,0.0000,0.0000
istio,details-v1,300,57,10,0.0000,0.0000
istio,details-v1,300,58,10,0.0000,0.0000
istio,details-v1,300,59,9,0.0000,0.0000
istio,details-v1,300,60,10,0.0000,0.0000
istio,details-v1,300,61,10,0.0000,0.0000
istio,details-v1,300,62,10,0.0000,0.0000
istio,details-v1,300,63,10,0.0000,0.0000
istio,details-v1,300,64,10,0.0000,0.0000
istio,details-v1,300,65,10,0.0000,0.0000
istio,details-v1,300,66,10,0.0000,0.0000
istio,details-v1,300,67,10,0.0000,0.0000
istio,details-v1,300,68,10,0.0000,0.0000
istio,details-v1,300,69,9,0.0000,0.0000
istio,details-v1,300,70,10,0.0000,0.0000
istio,details-v1,300,71,10,0.0000,0.0000
